	sent_index	word_index	word	region	condition
1083	11	7	many	obj_setup	what_gap_wh-rc
1084	11	8	celebrities	obj_setup	what_gap_wh-rc
1085	11	9	who	obj_setup	what_gap_wh-rc
1086	11	10	endorsed	obj_setup	what_gap_wh-rc
1087	11	11	at	End	what_gap_wh-rc
1088	11	12	the	End	what_gap_wh-rc
1089	11	13	event	End	what_gap_wh-rc
1090	11	15	.	End	what_gap_wh-rc
1091	11	16	<eos>	End	what_gap_wh-rc
1092	12	0	This	Prefix-wh	what_gap_wh-rc
1093	12	1	was	Prefix-wh	what_gap_wh-rc
1094	12	2	the	Prefix-wh	what_gap_wh-rc
1095	12	3	dialect	Prefix-wh	what_gap_wh-rc
1096	12	4	which	rc_wh	what_gap_wh-rc
1097	12	5	there	obj_setup	what_gap_wh-rc
1098	12	6	were	obj_setup	what_gap_wh-rc
1099	12	7	many	obj_setup	what_gap_wh-rc
1100	12	8	people	obj_setup	what_gap_wh-rc
1101	12	9	who	obj_setup	what_gap_wh-rc
1102	12	10	grew	obj_setup	what_gap_wh-rc
1103	12	11	up	obj_setup	what_gap_wh-rc
1104	12	12	with	obj_setup	what_gap_wh-rc
1105	12	13	at	End	what_gap_wh-rc
1106	12	14	home	End	what_gap_wh-rc
1107	12	16	.	End	what_gap_wh-rc
1108	12	17	<eos>	End	what_gap_wh-rc
1109	13	0	This	Prefix-wh	what_gap_wh-rc
1110	13	1	was	Prefix-wh	what_gap_wh-rc
1111	13	2	the	Prefix-wh	what_gap_wh-rc
1112	13	3	director	Prefix-wh	what_gap_wh-rc
1113	13	4	which	rc_wh	what_gap_wh-rc
1114	13	5	there	obj_setup	what_gap_wh-rc
1115	13	6	were	obj_setup	what_gap_wh-rc
1116	13	7	many	obj_setup	what_gap_wh-rc
1117	13	8	actors	obj_setup	what_gap_wh-rc
1118	13	9	who	obj_setup	what_gap_wh-rc
1119	13	10	worked	obj_setup	what_gap_wh-rc
1120	13	11	with	obj_setup	what_gap_wh-rc
1121	13	12	under	End	what_gap_wh-rc
1122	13	13	stress	End	what_gap_wh-rc
1123	13	15	.	End	what_gap_wh-rc
1124	13	16	<eos>	End	what_gap_wh-rc
1125	14	0	This	Prefix-wh	what_gap_wh-rc
1126	14	1	was	Prefix-wh	what_gap_wh-rc
1127	14	2	the	Prefix-wh	what_gap_wh-rc
1128	14	3	problem	Prefix-wh	what_gap_wh-rc
1129	14	4	which	rc_wh	what_gap_wh-rc
1130	14	5	there	obj_setup	what_gap_wh-rc
1131	14	6	were	obj_setup	what_gap_wh-rc
1132	14	7	many	obj_setup	what_gap_wh-rc
1133	14	8	mathematicians	obj_setup	what_gap_wh-rc
1134	14	9	who	obj_setup	what_gap_wh-rc
1135	14	10	worked	obj_setup	what_gap_wh-rc
1136	14	11	on	obj_setup	what_gap_wh-rc
1137	14	12	for	End	what_gap_wh-rc
1138	14	13	years	End	what_gap_wh-rc
1139	14	15	.	End	what_gap_wh-rc
1140	14	16	<eos>	End	what_gap_wh-rc
1141	15	0	This	Prefix-wh	what_gap_wh-rc
1142	15	1	was	Prefix-wh	what_gap_wh-rc
1143	15	2	the	Prefix-wh	what_gap_wh-rc
1144	15	3	routine	Prefix-wh	what_gap_wh-rc
1145	15	4	which	rc_wh	what_gap_wh-rc
1146	15	5	there	obj_setup	what_gap_wh-rc
1147	15	6	were	obj_setup	what_gap_wh-rc
1148	15	7	many	obj_setup	what_gap_wh-rc
1149	15	8	gymnasts	obj_setup	what_gap_wh-rc
1150	15	9	who	obj_setup	what_gap_wh-rc
1151	15	10	mastered	obj_setup	what_gap_wh-rc
1152	15	11	with	End	what_gap_wh-rc
1153	15	12	difficulty	End	what_gap_wh-rc
1154	15	14	.	End	what_gap_wh-rc
1155	15	15	<eos>	End	what_gap_wh-rc
1156	16	0	This	Prefix-wh	what_gap_wh-rc
1157	16	1	was	Prefix-wh	what_gap_wh-rc
1158	16	2	the	Prefix-wh	what_gap_wh-rc
1159	16	3	ruling	Prefix-wh	what_gap_wh-rc
1160	16	4	which	rc_wh	what_gap_wh-rc
1161	16	5	there	obj_setup	what_gap_wh-rc
1162	16	6	were	obj_setup	what_gap_wh-rc
1163	16	7	many	obj_setup	what_gap_wh-rc
1164	16	8	jurors	obj_setup	what_gap_wh-rc
1165	16	9	who	obj_setup	what_gap_wh-rc
1166	16	10	disliked	obj_setup	what_gap_wh-rc
1167	16	11	at	End	what_gap_wh-rc
1168	16	12	the	End	what_gap_wh-rc
1169	16	13	trial	End	what_gap_wh-rc
1170	16	15	.	End	what_gap_wh-rc
1171	16	16	<eos>	End	what_gap_wh-rc
1172	17	0	This	Prefix-wh	what_gap_wh-rc
1173	17	1	was	Prefix-wh	what_gap_wh-rc
1174	17	2	the	Prefix-wh	what_gap_wh-rc
1175	17	3	stock	Prefix-wh	what_gap_wh-rc
1176	17	4	which	rc_wh	what_gap_wh-rc
1177	17	5	there	obj_setup	what_gap_wh-rc
1178	17	6	were	obj_setup	what_gap_wh-rc
1179	17	7	many	obj_setup	what_gap_wh-rc
1180	17	8	brokers	obj_setup	what_gap_wh-rc
1181	17	9	who	obj_setup	what_gap_wh-rc
1182	17	10	bought	obj_setup	what_gap_wh-rc
1183	17	11	on	End	what_gap_wh-rc
1184	17	12	the	End	what_gap_wh-rc
1185	17	13	website	End	what_gap_wh-rc
1186	17	15	.	End	what_gap_wh-rc
1187	17	16	<eos>	End	what_gap_wh-rc
