	sent_index	word_index	word	region	condition
1336	1	10	not	naux	what_no-gap_neg
1337	1	11	weighed	verb	what_no-gap_neg
1338	1	12	a	object	what_no-gap_neg
1339	1	13	ton	object	what_no-gap_neg
1340	1	14	during	continuation	what_no-gap_neg
1341	1	15	the	continuation	what_no-gap_neg
1342	1	16	week	continuation	what_no-gap_neg
1343	1	18	.	End	what_no-gap_neg
1344	1	19	<eos>	End	what_no-gap_neg
1345	2	0	I	prefix	what_no-gap_neg
1346	2	1	wonder	prefix	what_no-gap_neg
1347	2	2	how	what	what_no-gap_neg
1348	2	3	much	what	what_no-gap_neg
1349	2	4	money	what	what_no-gap_neg
1350	2	5	the	subject	what_no-gap_neg
1351	2	6	boat	subject	what_no-gap_neg
1352	2	7	at	subject	what_no-gap_neg
1353	2	8	the	subject	what_no-gap_neg
1354	2	9	marina	subject	what_no-gap_neg
1355	2	10	has	naux	what_no-gap_neg
1356	2	11	not	naux	what_no-gap_neg
1357	2	12	cost	verb	what_no-gap_neg
1358	2	13	ten	object	what_no-gap_neg
1359	2	14	grand	object	what_no-gap_neg
1360	2	15	over	continuation	what_no-gap_neg
1361	2	16	the	continuation	what_no-gap_neg
1362	2	17	weekend	continuation	what_no-gap_neg
1363	2	19	.	End	what_no-gap_neg
1364	2	20	<eos>	End	what_no-gap_neg
1365	3	0	I	prefix	what_no-gap_neg
1366	3	1	wonder	prefix	what_no-gap_neg
1367	3	2	how	what	what_no-gap_neg
1368	3	3	much	what	what_no-gap_neg
1369	3	4	damage	what	what_no-gap_neg
1370	3	5	the	subject	what_no-gap_neg
1371	3	6	house	subject	what_no-gap_neg
1372	3	7	at	subject	what_no-gap_neg
1373	3	8	the	subject	what_no-gap_neg
1374	3	9	end	subject	what_no-gap_neg
1375	3	10	of	subject	what_no-gap_neg
1376	3	11	the	subject	what_no-gap_neg
1377	3	12	street	subject	what_no-gap_neg
1378	3	13	has	naux	what_no-gap_neg
1379	3	14	not	naux	what_no-gap_neg
1380	3	15	suffered	verb	what_no-gap_neg
1381	3	16	a	object	what_no-gap_neg
1382	3	17	direct	object	what_no-gap_neg
1383	3	18	hit	object	what_no-gap_neg
1384	3	19	during	continuation	what_no-gap_neg
1385	3	20	the	continuation	what_no-gap_neg
1386	3	21	storm	continuation	what_no-gap_neg
1387	3	23	.	End	what_no-gap_neg
1388	3	24	<eos>	End	what_no-gap_neg
1389	4	0	I	prefix	what_no-gap_neg
1390	4	1	wonder	prefix	what_no-gap_neg
1391	4	2	how	what	what_no-gap_neg
1392	4	3	hot	what	what_no-gap_neg
1393	4	4	the	subject	what_no-gap_neg
1394	4	5	engine	subject	what_no-gap_neg
1395	4	6	of	subject	what_no-gap_neg
1396	4	7	the	subject	what_no-gap_neg
1397	4	8	car	subject	what_no-gap_neg
1398	4	9	has	naux	what_no-gap_neg
1399	4	10	not	naux	what_no-gap_neg
1400	4	11	become	verb	what_no-gap_neg
1401	4	12	overheated	object	what_no-gap_neg
1402	4	13	on	continuation	what_no-gap_neg
1403	4	14	the	continuation	what_no-gap_neg
1404	4	15	trip	continuation	what_no-gap_neg
1405	4	17	.	End	what_no-gap_neg
1406	4	18	<eos>	End	what_no-gap_neg
1407	5	0	I	prefix	what_no-gap_neg
1408	5	1	wonder	prefix	what_no-gap_neg
1409	5	2	how	what	what_no-gap_neg
1410	5	3	much	what	what_no-gap_neg
1411	5	4	capital	what	what_no-gap_neg
1412	5	5	the	subject	what_no-gap_neg
1413	5	6	owner	subject	what_no-gap_neg
1414	5	7	of	subject	what_no-gap_neg
1415	5	8	the	subject	what_no-gap_neg
1416	5	9	house	subject	what_no-gap_neg
1417	5	10	has	naux	what_no-gap_neg
1418	5	11	not	naux	what_no-gap_neg
1419	5	12	wasted	verb	what_no-gap_neg
1420	5	13	their	object	what_no-gap_neg
1421	5	14	money	object	what_no-gap_neg
1422	5	15	over	continuation	what_no-gap_neg
1423	5	16	the	continuation	what_no-gap_neg
1424	5	17	years	continuation	what_no-gap_neg
1425	5	19	.	End	what_no-gap_neg
1426	5	20	<eos>	End	what_no-gap_neg
1427	6	0	I	prefix	what_no-gap_neg
1428	6	1	wonder	prefix	what_no-gap_neg
1429	6	2	how	what	what_no-gap_neg
1430	6	3	dirty	what	what_no-gap_neg
1431	6	4	the	subject	what_no-gap_neg
1432	6	5	window	subject	what_no-gap_neg
1433	6	6	of	subject	what_no-gap_neg
1434	6	7	the	subject	what_no-gap_neg
1435	6	8	den	subject	what_no-gap_neg
1436	6	9	has	naux	what_no-gap_neg
1437	6	10	not	naux	what_no-gap_neg
1438	6	11	been	verb	what_no-gap_neg
1439	6	12	the	object	what_no-gap_neg
1440	6	13	same	object	what_no-gap_neg
1441	6	14	over	continuation	what_no-gap_neg
1442	6	15	the	continuation	what_no-gap_neg
1443	6	16	years	continuation	what_no-gap_neg
1444	6	18	.	End	what_no-gap_neg
1445	6	19	<eos>	End	what_no-gap_neg
1446	7	0	I	prefix	what_no-gap_neg
1447	7	1	wonder	prefix	what_no-gap_neg
1448	7	2	how	what	what_no-gap_neg
1449	7	3	heavy	what	what_no-gap_neg
1450	7	4	the	subject	what_no-gap_neg
1451	7	5	snow	subject	what_no-gap_neg
1452	7	6	on	subject	what_no-gap_neg
1453	7	7	the	subject	what_no-gap_neg
1454	7	8	roof	subject	what_no-gap_neg
1455	7	9	has	naux	what_no-gap_neg
1456	7	10	not	naux	what_no-gap_neg
1457	7	11	been	verb	what_no-gap_neg
1458	7	12	a	object	what_no-gap_neg
1459	7	13	problem	object	what_no-gap_neg
1460	7	14	by	continuation	what_no-gap_neg
1461	7	15	tomorrow	continuation	what_no-gap_neg
1462	7	17	.	End	what_no-gap_neg
1463	7	18	<eos>	End	what_no-gap_neg
1464	8	0	I	prefix	what_no-gap_neg
1465	8	1	wonder	prefix	what_no-gap_neg
1466	8	2	how	what	what_no-gap_neg
1467	8	3	thick	what	what_no-gap_neg
1468	8	4	the	subject	what_no-gap_neg
1469	8	5	ice	subject	what_no-gap_neg
1470	8	6	on	subject	what_no-gap_neg
1471	8	7	the	subject	what_no-gap_neg
1472	8	8	lake	subject	what_no-gap_neg
1473	8	9	has	naux	what_no-gap_neg
1474	8	10	not	naux	what_no-gap_neg
1475	8	11	been	verb	what_no-gap_neg
1476	8	12	a	object	what_no-gap_neg
1477	8	13	surprise	object	what_no-gap_neg
1478	8	14	over	continuation	what_no-gap_neg
1479	8	15	the	continuation	what_no-gap_neg
1480	8	16	winter	continuation	what_no-gap_neg
1481	8	18	.	End	what_no-gap_neg
1482	8	19	<eos>	End	what_no-gap_neg
1483	9	0	I	prefix	what_no-gap_neg
1484	9	1	wonder	prefix	what_no-gap_neg
1485	9	2	how	what	what_no-gap_neg
1486	9	3	loud	what	what_no-gap_neg
1487	9	4	the	subject	what_no-gap_neg
1488	9	5	stereo	subject	what_no-gap_neg
1489	9	6	in	subject	what_no-gap_neg
1490	9	7	the	subject	what_no-gap_neg
1491	9	8	basement	subject	what_no-gap_neg
1492	9	9	has	naux	what_no-gap_neg
1493	9	10	not	naux	what_no-gap_neg
1494	9	11	been	verb	what_no-gap_neg
1495	9	12	a	object	what_no-gap_neg
1496	9	13	nuisance	object	what_no-gap_neg
1497	9	14	for	continuation	what_no-gap_neg
1498	9	15	the	continuation	what_no-gap_neg
1499	9	16	adults	continuation	what_no-gap_neg
1500	9	18	.	End	what_no-gap_neg
1501	9	19	<eos>	End	what_no-gap_neg
1502	10	0	I	prefix	what_no-gap_neg
1503	10	1	wonder	prefix	what_no-gap_neg
1504	10	2	how	what	what_no-gap_neg
1505	10	3	sweet	what	what_no-gap_neg
1506	10	4	the	subject	what_no-gap_neg
1507	10	5	icing	subject	what_no-gap_neg
1508	10	6	on	subject	what_no-gap_neg
1509	10	7	the	subject	what_no-gap_neg
1510	10	8	cake	subject	what_no-gap_neg
1511	10	9	has	naux	what_no-gap_neg
1512	10	10	not	naux	what_no-gap_neg
1513	10	11	been	verb	what_no-gap_neg
1514	10	12	a	object	what_no-gap_neg
1515	10	13	success	object	what_no-gap_neg
1516	10	14	at	continuation	what_no-gap_neg
1517	10	15	parties	continuation	what_no-gap_neg
1518	10	17	.	End	what_no-gap_neg
1519	10	18	<eos>	End	what_no-gap_neg
1520	11	0	I	prefix	what_no-gap_neg
1521	11	1	wonder	prefix	what_no-gap_neg
1522	11	2	how	what	what_no-gap_neg
1523	11	3	cold	what	what_no-gap_neg
1524	11	4	the	subject	what_no-gap_neg
1525	11	5	vagrant	subject	what_no-gap_neg
1526	11	6	under	subject	what_no-gap_neg
1527	11	7	the	subject	what_no-gap_neg
1528	11	8	bridge	subject	what_no-gap_neg
1529	11	9	has	naux	what_no-gap_neg
1530	11	10	not	naux	what_no-gap_neg
1531	11	11	been	verb	what_no-gap_neg
1532	11	12	a	object	what_no-gap_neg
1533	11	13	problem	object	what_no-gap_neg
1534	11	14	at	continuation	what_no-gap_neg
1535	11	15	night	continuation	what_no-gap_neg
1536	11	17	.	End	what_no-gap_neg
1537	11	18	<eos>	End	what_no-gap_neg
1538	12	0	I	prefix	what_no-gap_neg
1539	12	1	wonder	prefix	what_no-gap_neg
1540	12	2	how	what	what_no-gap_neg
1541	12	3	long	what	what_no-gap_neg
1542	12	4	the	subject	what_no-gap_neg
1543	12	5	doctor	subject	what_no-gap_neg
1544	12	6	in	subject	what_no-gap_neg
1545	12	7	the	subject	what_no-gap_neg
1546	12	8	room	subject	what_no-gap_neg
1547	12	9	has	naux	what_no-gap_neg
1548	12	10	not	naux	what_no-gap_neg
1549	12	11	taken	verb	what_no-gap_neg
1550	12	12	a	object	what_no-gap_neg
1551	12	13	moment	object	what_no-gap_neg
1552	12	14	to	continuation	what_no-gap_neg
1553	12	15	decide	continuation	what_no-gap_neg
1554	12	17	.	End	what_no-gap_neg
1555	12	18	<eos>	End	what_no-gap_neg
1556	0	0	I	prefix	what_gap_neg
1557	0	1	wonder	prefix	what_gap_neg
1558	0	2	how	what	what_gap_neg
1559	0	3	fast	what	what_gap_neg
1560	0	4	the	subject	what_gap_neg
1561	0	5	owner	subject	what_gap_neg
1562	0	6	of	subject	what_gap_neg
1563	0	7	the	subject	what_gap_neg
1564	0	8	truck	subject	what_gap_neg
1565	0	9	has	naux	what_gap_neg
1566	0	10	not	naux	what_gap_neg
1567	0	11	driven	verb	what_gap_neg
1568	0	12	at	verb	what_gap_neg
1569	0	13	during	continuation	what_gap_neg
1570	0	14	the	continuation	what_gap_neg
1571	0	15	race	continuation	what_gap_neg
1572	0	17	.	End	what_gap_neg
1573	0	18	<eos>	End	what_gap_neg
1574	1	0	I	prefix	what_gap_neg
1575	1	1	wonder	prefix	what_gap_neg
1576	1	2	how	what	what_gap_neg
1577	1	3	much	what	what_gap_neg
1578	1	4	the	subject	what_gap_neg
1579	1	5	crate	subject	what_gap_neg
1580	1	6	under	subject	what_gap_neg
1581	1	7	the	subject	what_gap_neg
1582	1	8	silo	subject	what_gap_neg
1583	1	9	has	naux	what_gap_neg
1584	1	10	not	naux	what_gap_neg
1585	1	11	weighed	verb	what_gap_neg
1586	1	12	during	continuation	what_gap_neg
1587	1	13	the	continuation	what_gap_neg
1588	1	14	week	continuation	what_gap_neg
1589	1	16	.	End	what_gap_neg
1590	1	17	<eos>	End	what_gap_neg
1591	2	0	I	prefix	what_gap_neg
1592	2	1	wonder	prefix	what_gap_neg
1593	2	2	how	what	what_gap_neg
1594	2	3	much	what	what_gap_neg
1595	2	4	money	what	what_gap_neg
1596	2	5	the	subject	what_gap_neg
1597	2	6	boat	subject	what_gap_neg
1598	2	7	at	subject	what_gap_neg
1599	2	8	the	subject	what_gap_neg
1600	2	9	marina	subject	what_gap_neg
1601	2	10	has	naux	what_gap_neg
1602	2	11	not	naux	what_gap_neg
1603	2	12	cost	verb	what_gap_neg
1604	2	13	over	continuation	what_gap_neg
1605	2	14	the	continuation	what_gap_neg
1606	2	15	weekend	continuation	what_gap_neg
1607	2	17	.	End	what_gap_neg
1608	2	18	<eos>	End	what_gap_neg
1609	3	0	I	prefix	what_gap_neg
1610	3	1	wonder	prefix	what_gap_neg
1611	3	2	how	what	what_gap_neg
1612	3	3	much	what	what_gap_neg
1613	3	4	damage	what	what_gap_neg
1614	3	5	the	subject	what_gap_neg
1615	3	6	house	subject	what_gap_neg
1616	3	7	at	subject	what_gap_neg
1617	3	8	the	subject	what_gap_neg
1618	3	9	end	subject	what_gap_neg
1619	3	10	of	subject	what_gap_neg
1620	3	11	the	subject	what_gap_neg
1621	3	12	street	subject	what_gap_neg
1622	3	13	has	naux	what_gap_neg
1623	3	14	not	naux	what_gap_neg
1624	3	15	suffered	verb	what_gap_neg
1625	3	16	during	continuation	what_gap_neg
1626	3	17	the	continuation	what_gap_neg
1627	3	18	storm	continuation	what_gap_neg
1628	3	20	.	End	what_gap_neg
1629	3	21	<eos>	End	what_gap_neg
1630	4	0	I	prefix	what_gap_neg
1631	4	1	wonder	prefix	what_gap_neg
1632	4	2	how	what	what_gap_neg
1633	4	3	hot	what	what_gap_neg
1634	4	4	the	subject	what_gap_neg
1635	4	5	engine	subject	what_gap_neg
1636	4	6	of	subject	what_gap_neg
1637	4	7	the	subject	what_gap_neg
1638	4	8	car	subject	what_gap_neg
1639	4	9	has	naux	what_gap_neg
1640	4	10	not	naux	what_gap_neg
1641	4	11	become	verb	what_gap_neg
1642	4	12	on	continuation	what_gap_neg
1643	4	13	the	continuation	what_gap_neg
1644	4	14	trip	continuation	what_gap_neg
1645	4	16	.	End	what_gap_neg
1646	4	17	<eos>	End	what_gap_neg
1647	5	0	I	prefix	what_gap_neg
1648	5	1	wonder	prefix	what_gap_neg
1649	5	2	how	what	what_gap_neg
1650	5	3	much	what	what_gap_neg
1651	5	4	capital	what	what_gap_neg
1652	5	5	the	subject	what_gap_neg
1653	5	6	owner	subject	what_gap_neg
1654	5	7	of	subject	what_gap_neg
1655	5	8	the	subject	what_gap_neg
1656	5	9	house	subject	what_gap_neg
1657	5	10	has	naux	what_gap_neg
1658	5	11	not	naux	what_gap_neg
1659	5	12	wasted	verb	what_gap_neg
1660	5	13	over	continuation	what_gap_neg
1661	5	14	the	continuation	what_gap_neg
1662	5	15	years	continuation	what_gap_neg
1663	5	17	.	End	what_gap_neg
1664	5	18	<eos>	End	what_gap_neg
1665	6	0	I	prefix	what_gap_neg
1666	6	1	wonder	prefix	what_gap_neg
1667	6	2	how	what	what_gap_neg
1668	6	3	dirty	what	what_gap_neg
1669	6	4	the	subject	what_gap_neg
1670	6	5	window	subject	what_gap_neg
1671	6	6	of	subject	what_gap_neg
1672	6	7	the	subject	what_gap_neg
1673	6	8	den	subject	what_gap_neg
1674	6	9	has	naux	what_gap_neg
1675	6	10	not	naux	what_gap_neg
1676	6	11	been	verb	what_gap_neg
1677	6	12	over	continuation	what_gap_neg
1678	6	13	the	continuation	what_gap_neg
1679	6	14	years	continuation	what_gap_neg
1680	6	16	.	End	what_gap_neg
1681	6	17	<eos>	End	what_gap_neg
1682	7	0	I	prefix	what_gap_neg
1683	7	1	wonder	prefix	what_gap_neg
1684	7	2	how	what	what_gap_neg
1685	7	3	heavy	what	what_gap_neg
1686	7	4	the	subject	what_gap_neg
1687	7	5	snow	subject	what_gap_neg
1688	7	6	on	subject	what_gap_neg
1689	7	7	the	subject	what_gap_neg
1690	7	8	roof	subject	what_gap_neg
1691	7	9	has	naux	what_gap_neg
1692	7	10	not	naux	what_gap_neg
1693	7	11	been	verb	what_gap_neg
1694	7	12	by	continuation	what_gap_neg
1695	7	13	tomorrow	continuation	what_gap_neg
1696	7	15	.	End	what_gap_neg
1697	7	16	<eos>	End	what_gap_neg
1698	8	0	I	prefix	what_gap_neg
1699	8	1	wonder	prefix	what_gap_neg
1700	8	2	how	what	what_gap_neg
1701	8	3	thick	what	what_gap_neg
1702	8	4	the	subject	what_gap_neg
1703	8	5	ice	subject	what_gap_neg
1704	8	6	on	subject	what_gap_neg
1705	8	7	the	subject	what_gap_neg
1706	8	8	lake	subject	what_gap_neg
1707	8	9	has	naux	what_gap_neg
1708	8	10	not	naux	what_gap_neg
1709	8	11	been	verb	what_gap_neg
1710	8	12	over	continuation	what_gap_neg
1711	8	13	the	continuation	what_gap_neg
1712	8	14	winter	continuation	what_gap_neg
1713	8	16	.	End	what_gap_neg
1714	8	17	<eos>	End	what_gap_neg
1715	9	0	I	prefix	what_gap_neg
1716	9	1	wonder	prefix	what_gap_neg
1717	9	2	how	what	what_gap_neg
1718	9	3	loud	what	what_gap_neg
1719	9	4	the	subject	what_gap_neg
1720	9	5	stereo	subject	what_gap_neg
1721	9	6	in	subject	what_gap_neg
1722	9	7	the	subject	what_gap_neg
1723	9	8	basement	subject	what_gap_neg
1724	9	9	has	naux	what_gap_neg
1725	9	10	not	naux	what_gap_neg
1726	9	11	been	verb	what_gap_neg
1727	9	12	for	continuation	what_gap_neg
1728	9	13	the	continuation	what_gap_neg
1729	9	14	adults	continuation	what_gap_neg
1730	9	16	.	End	what_gap_neg
1731	9	17	<eos>	End	what_gap_neg
1732	10	0	I	prefix	what_gap_neg
1733	10	1	wonder	prefix	what_gap_neg
1734	10	2	how	what	what_gap_neg
1735	10	3	sweet	what	what_gap_neg
1736	10	4	the	subject	what_gap_neg
1737	10	5	icing	subject	what_gap_neg
1738	10	6	on	subject	what_gap_neg
1739	10	7	the	subject	what_gap_neg
1740	10	8	cake	subject	what_gap_neg
1741	10	9	has	naux	what_gap_neg
1742	10	10	not	naux	what_gap_neg
1743	10	11	been	verb	what_gap_neg
1744	10	12	at	continuation	what_gap_neg
1745	10	13	parties	continuation	what_gap_neg
1746	10	15	.	End	what_gap_neg
1747	10	16	<eos>	End	what_gap_neg
1748	11	0	I	prefix	what_gap_neg
1749	11	1	wonder	prefix	what_gap_neg
1750	11	2	how	what	what_gap_neg
1751	11	3	cold	what	what_gap_neg
1752	11	4	the	subject	what_gap_neg
1753	11	5	vagrant	subject	what_gap_neg
1754	11	6	under	subject	what_gap_neg
1755	11	7	the	subject	what_gap_neg
1756	11	8	bridge	subject	what_gap_neg
1757	11	9	has	naux	what_gap_neg
1758	11	10	not	naux	what_gap_neg
1759	11	11	been	verb	what_gap_neg
1760	11	12	at	continuation	what_gap_neg
1761	11	13	night	continuation	what_gap_neg
1762	11	15	.	End	what_gap_neg
1763	11	16	<eos>	End	what_gap_neg
1764	12	0	I	prefix	what_gap_neg
1765	12	1	wonder	prefix	what_gap_neg
1766	12	2	how	what	what_gap_neg
1767	12	3	long	what	what_gap_neg
1768	12	4	the	subject	what_gap_neg
1769	12	5	doctor	subject	what_gap_neg
1770	12	6	in	subject	what_gap_neg
1771	12	7	the	subject	what_gap_neg
1772	12	8	room	subject	what_gap_neg
1773	12	9	has	naux	what_gap_neg
1774	12	10	not	naux	what_gap_neg
1775	12	11	taken	verb	what_gap_neg
1776	12	12	to	continuation	what_gap_neg
1777	12	13	decide	continuation	what_gap_neg
1778	12	15	.	End	what_gap_neg
1779	12	16	<eos>	End	what_gap_neg
