	sent_index	word_index	word	region	condition
1256	8	13	<eos>	End	npl_l2_vsg
1257	9	0	It	prefix	npl_l2_vsg
1258	9	1	was	prefix	npl_l2_vsg
1259	9	2	the	prefix	npl_l2_vsg
1260	9	3	reporters	npl	npl_l2_vsg
1261	9	4	who	who	npl_l2_vsg
1262	9	5	I	level2	npl_l2_vsg
1263	9	6	think	level2	npl_l2_vsg
1264	9	7	you	level2	npl_l2_vsg
1265	9	8	said	level2	npl_l2_vsg
1266	9	9	was	vsg	npl_l2_vsg
1267	9	10	upset	continuation	npl_l2_vsg
1268	9	12	.	End	npl_l2_vsg
1269	9	13	<eos>	End	npl_l2_vsg
1270	10	0	It	prefix	npl_l2_vsg
1271	10	1	was	prefix	npl_l2_vsg
1272	10	2	the	prefix	npl_l2_vsg
1273	10	3	coaches	npl	npl_l2_vsg
1274	10	4	who	who	npl_l2_vsg
1275	10	5	I	level2	npl_l2_vsg
1276	10	6	think	level2	npl_l2_vsg
1277	10	7	you	level2	npl_l2_vsg
1278	10	8	said	level2	npl_l2_vsg
1279	10	9	was	vsg	npl_l2_vsg
1280	10	10	upset	continuation	npl_l2_vsg
1281	10	12	.	End	npl_l2_vsg
1282	10	13	<eos>	End	npl_l2_vsg
1283	11	0	It	prefix	npl_l2_vsg
1284	11	1	was	prefix	npl_l2_vsg
1285	11	2	the	prefix	npl_l2_vsg
1286	11	3	customers	npl	npl_l2_vsg
1287	11	4	who	who	npl_l2_vsg
1288	11	5	I	level2	npl_l2_vsg
1289	11	6	think	level2	npl_l2_vsg
1290	11	7	you	level2	npl_l2_vsg
1291	11	8	said	level2	npl_l2_vsg
1292	11	9	was	vsg	npl_l2_vsg
1293	11	10	upset	continuation	npl_l2_vsg
1294	11	12	.	End	npl_l2_vsg
1295	11	13	<eos>	End	npl_l2_vsg
1296	12	0	It	prefix	npl_l2_vsg
1297	12	1	was	prefix	npl_l2_vsg
1298	12	2	the	prefix	npl_l2_vsg
1299	12	3	officers	npl	npl_l2_vsg
1300	12	4	who	who	npl_l2_vsg
1301	12	5	I	level2	npl_l2_vsg
1302	12	6	think	level2	npl_l2_vsg
1303	12	7	you	level2	npl_l2_vsg
1304	12	8	said	level2	npl_l2_vsg
1305	12	9	was	vsg	npl_l2_vsg
1306	12	10	angry	continuation	npl_l2_vsg
1307	12	12	.	End	npl_l2_vsg
1308	12	13	<eos>	End	npl_l2_vsg
1309	13	0	It	prefix	npl_l2_vsg
1310	13	1	was	prefix	npl_l2_vsg
1311	13	2	the	prefix	npl_l2_vsg
1312	13	3	firemen	npl	npl_l2_vsg
1313	13	4	who	who	npl_l2_vsg
1314	13	5	I	level2	npl_l2_vsg
1315	13	6	think	level2	npl_l2_vsg
1316	13	7	you	level2	npl_l2_vsg
1317	13	8	said	level2	npl_l2_vsg
1318	13	9	was	vsg	npl_l2_vsg
1319	13	10	angry	continuation	npl_l2_vsg
1320	13	12	.	End	npl_l2_vsg
1321	13	13	<eos>	End	npl_l2_vsg
1322	14	0	It	prefix	npl_l2_vsg
1323	14	1	was	prefix	npl_l2_vsg
1324	14	2	the	prefix	npl_l2_vsg
1325	14	3	mice	npl	npl_l2_vsg
1326	14	4	who	who	npl_l2_vsg
1327	14	5	I	level2	npl_l2_vsg
1328	14	6	think	level2	npl_l2_vsg
1329	14	7	you	level2	npl_l2_vsg
1330	14	8	said	level2	npl_l2_vsg
1331	14	9	was	vsg	npl_l2_vsg
1332	14	10	sick	continuation	npl_l2_vsg
1333	14	12	.	End	npl_l2_vsg
1334	14	13	<eos>	End	npl_l2_vsg
1335	15	0	It	prefix	npl_l2_vsg
1336	15	1	was	prefix	npl_l2_vsg
1337	15	2	the	prefix	npl_l2_vsg
1338	15	3	authors	npl	npl_l2_vsg
1339	15	4	who	who	npl_l2_vsg
1340	15	5	I	level2	npl_l2_vsg
1341	15	6	think	level2	npl_l2_vsg
1342	15	7	you	level2	npl_l2_vsg
1343	15	8	said	level2	npl_l2_vsg
1344	15	9	was	vsg	npl_l2_vsg
1345	15	10	upset	continuation	npl_l2_vsg
1346	15	12	.	End	npl_l2_vsg
1347	15	13	<eos>	End	npl_l2_vsg
1348	16	0	It	prefix	npl_l2_vsg
1349	16	1	was	prefix	npl_l2_vsg
1350	16	2	the	prefix	npl_l2_vsg
1351	16	3	nurses	npl	npl_l2_vsg
1352	16	4	who	who	npl_l2_vsg
1353	16	5	I	level2	npl_l2_vsg
1354	16	6	think	level2	npl_l2_vsg
1355	16	7	you	level2	npl_l2_vsg
1356	16	8	said	level2	npl_l2_vsg
1357	16	9	was	vsg	npl_l2_vsg
1358	16	10	upset	continuation	npl_l2_vsg
1359	16	12	.	End	npl_l2_vsg
1360	16	13	<eos>	End	npl_l2_vsg
1361	17	0	It	prefix	npl_l2_vsg
1362	17	1	was	prefix	npl_l2_vsg
1363	17	2	the	prefix	npl_l2_vsg
1364	17	3	instructors	npl	npl_l2_vsg
1365	17	4	who	who	npl_l2_vsg
1366	17	5	I	level2	npl_l2_vsg
1367	17	6	think	level2	npl_l2_vsg
1368	17	7	you	level2	npl_l2_vsg
1369	17	8	said	level2	npl_l2_vsg
1370	17	9	was	vsg	npl_l2_vsg
1371	17	10	upset	continuation	npl_l2_vsg
1372	17	12	.	End	npl_l2_vsg
1373	17	13	<eos>	End	npl_l2_vsg
1374	18	0	It	prefix	npl_l2_vsg
1375	18	1	was	prefix	npl_l2_vsg
1376	18	2	the	prefix	npl_l2_vsg
1377	18	3	teenagers	npl	npl_l2_vsg
1378	18	4	who	who	npl_l2_vsg
1379	18	5	I	level2	npl_l2_vsg
1380	18	6	think	level2	npl_l2_vsg
1381	18	7	you	level2	npl_l2_vsg
1382	18	8	said	level2	npl_l2_vsg
1383	18	9	was	vsg	npl_l2_vsg
1384	18	10	upset	continuation	npl_l2_vsg
1385	18	12	.	End	npl_l2_vsg
1386	18	13	<eos>	End	npl_l2_vsg
1387	19	0	It	prefix	npl_l2_vsg
1388	19	1	was	prefix	npl_l2_vsg
1389	19	2	the	prefix	npl_l2_vsg
1390	19	3	grandparents	npl	npl_l2_vsg
1391	19	4	who	who	npl_l2_vsg
1392	19	5	I	level2	npl_l2_vsg
1393	19	6	think	level2	npl_l2_vsg
1394	19	7	you	level2	npl_l2_vsg
1395	19	8	said	level2	npl_l2_vsg
1396	19	9	was	vsg	npl_l2_vsg
1397	19	10	upset	continuation	npl_l2_vsg
1398	19	12	.	End	npl_l2_vsg
1399	19	13	<eos>	End	npl_l2_vsg
1400	0	0	It	prefix	nsg_l2_vpl
1401	0	1	was	prefix	nsg_l2_vpl
1402	0	2	the	prefix	nsg_l2_vpl
1403	0	3	boy	nsg	nsg_l2_vpl
1404	0	4	who	who	nsg_l2_vpl
1405	0	5	I	level2	nsg_l2_vpl
1406	0	6	think	level2	nsg_l2_vpl
1407	0	7	you	level2	nsg_l2_vpl
1408	0	8	said	level2	nsg_l2_vpl
1409	0	9	were	vpl	nsg_l2_vpl
1410	0	10	lost	continuation	nsg_l2_vpl
1411	0	12	.	End	nsg_l2_vpl
1412	0	13	<eos>	End	nsg_l2_vpl
1413	1	0	It	prefix	nsg_l2_vpl
1414	1	1	was	prefix	nsg_l2_vpl
1415	1	2	the	prefix	nsg_l2_vpl
1416	1	3	girl	nsg	nsg_l2_vpl
1417	1	4	who	who	nsg_l2_vpl
1418	1	5	I	level2	nsg_l2_vpl
1419	1	6	think	level2	nsg_l2_vpl
1420	1	7	you	level2	nsg_l2_vpl
1421	1	8	said	level2	nsg_l2_vpl
1422	1	9	were	vpl	nsg_l2_vpl
1423	1	10	lost	continuation	nsg_l2_vpl
1424	1	12	.	End	nsg_l2_vpl
1425	1	13	<eos>	End	nsg_l2_vpl
1426	2	0	It	prefix	nsg_l2_vpl
1427	2	1	was	prefix	nsg_l2_vpl
1428	2	2	the	prefix	nsg_l2_vpl
1429	2	3	dog	nsg	nsg_l2_vpl
1430	2	4	who	who	nsg_l2_vpl
1431	2	5	I	level2	nsg_l2_vpl
1432	2	6	think	level2	nsg_l2_vpl
1433	2	7	you	level2	nsg_l2_vpl
1434	2	8	said	level2	nsg_l2_vpl
1435	2	9	were	vpl	nsg_l2_vpl
1436	2	10	lost	continuation	nsg_l2_vpl
1437	2	12	.	End	nsg_l2_vpl
1438	2	13	<eos>	End	nsg_l2_vpl
1439	3	0	It	prefix	nsg_l2_vpl
1440	3	1	was	prefix	nsg_l2_vpl
1441	3	2	the	prefix	nsg_l2_vpl
1442	3	3	cat	nsg	nsg_l2_vpl
1443	3	4	who	who	nsg_l2_vpl
1444	3	5	I	level2	nsg_l2_vpl
1445	3	6	think	level2	nsg_l2_vpl
1446	3	7	you	level2	nsg_l2_vpl
1447	3	8	said	level2	nsg_l2_vpl
1448	3	9	were	vpl	nsg_l2_vpl
1449	3	10	lost	continuation	nsg_l2_vpl
1450	3	12	.	End	nsg_l2_vpl
1451	3	13	<eos>	End	nsg_l2_vpl
1452	4	0	It	prefix	nsg_l2_vpl
1453	4	1	was	prefix	nsg_l2_vpl
1454	4	2	the	prefix	nsg_l2_vpl
1455	4	3	man	nsg	nsg_l2_vpl
1456	4	4	who	who	nsg_l2_vpl
1457	4	5	I	level2	nsg_l2_vpl
1458	4	6	think	level2	nsg_l2_vpl
1459	4	7	you	level2	nsg_l2_vpl
1460	4	8	said	level2	nsg_l2_vpl
1461	4	9	were	vpl	nsg_l2_vpl
1462	4	10	lost	continuation	nsg_l2_vpl
1463	4	12	.	End	nsg_l2_vpl
1464	4	13	<eos>	End	nsg_l2_vpl
1465	5	0	It	prefix	nsg_l2_vpl
1466	5	1	was	prefix	nsg_l2_vpl
1467	5	2	the	prefix	nsg_l2_vpl
1468	5	3	woman	nsg	nsg_l2_vpl
1469	5	4	who	who	nsg_l2_vpl
1470	5	5	I	level2	nsg_l2_vpl
1471	5	6	think	level2	nsg_l2_vpl
1472	5	7	you	level2	nsg_l2_vpl
1473	5	8	said	level2	nsg_l2_vpl
1474	5	9	were	vpl	nsg_l2_vpl
1475	5	10	lost	continuation	nsg_l2_vpl
1476	5	12	.	End	nsg_l2_vpl
1477	5	13	<eos>	End	nsg_l2_vpl
1478	6	0	It	prefix	nsg_l2_vpl
1479	6	1	was	prefix	nsg_l2_vpl
1480	6	2	the	prefix	nsg_l2_vpl
1481	6	3	neighbor	nsg	nsg_l2_vpl
1482	6	4	who	who	nsg_l2_vpl
1483	6	5	I	level2	nsg_l2_vpl
1484	6	6	think	level2	nsg_l2_vpl
1485	6	7	you	level2	nsg_l2_vpl
1486	6	8	said	level2	nsg_l2_vpl
1487	6	9	were	vpl	nsg_l2_vpl
1488	6	10	angry	continuation	nsg_l2_vpl
1489	6	12	.	End	nsg_l2_vpl
1490	6	13	<eos>	End	nsg_l2_vpl
1491	7	0	It	prefix	nsg_l2_vpl
1492	7	1	was	prefix	nsg_l2_vpl
1493	7	2	the	prefix	nsg_l2_vpl
1494	7	3	teacher	nsg	nsg_l2_vpl
1495	7	4	who	who	nsg_l2_vpl
1496	7	5	I	level2	nsg_l2_vpl
1497	7	6	think	level2	nsg_l2_vpl
1498	7	7	you	level2	nsg_l2_vpl
1499	7	8	said	level2	nsg_l2_vpl
1500	7	9	were	vpl	nsg_l2_vpl
1501	7	10	sick	continuation	nsg_l2_vpl
1502	7	12	.	End	nsg_l2_vpl
1503	7	13	<eos>	End	nsg_l2_vpl
1504	8	0	It	prefix	nsg_l2_vpl
1505	8	1	was	prefix	nsg_l2_vpl
1506	8	2	the	prefix	nsg_l2_vpl
1507	8	3	lawyer	nsg	nsg_l2_vpl
1508	8	4	who	who	nsg_l2_vpl
1509	8	5	I	level2	nsg_l2_vpl
1510	8	6	think	level2	nsg_l2_vpl
1511	8	7	you	level2	nsg_l2_vpl
1512	8	8	said	level2	nsg_l2_vpl
1513	8	9	were	vpl	nsg_l2_vpl
1514	8	10	upset	continuation	nsg_l2_vpl
1515	8	12	.	End	nsg_l2_vpl
1516	8	13	<eos>	End	nsg_l2_vpl
1517	9	0	It	prefix	nsg_l2_vpl
1518	9	1	was	prefix	nsg_l2_vpl
1519	9	2	the	prefix	nsg_l2_vpl
1520	9	3	reporter	nsg	nsg_l2_vpl
1521	9	4	who	who	nsg_l2_vpl
1522	9	5	I	level2	nsg_l2_vpl
1523	9	6	think	level2	nsg_l2_vpl
1524	9	7	you	level2	nsg_l2_vpl
1525	9	8	said	level2	nsg_l2_vpl
1526	9	9	were	vpl	nsg_l2_vpl
1527	9	10	upset	continuation	nsg_l2_vpl
1528	9	12	.	End	nsg_l2_vpl
1529	9	13	<eos>	End	nsg_l2_vpl
1530	10	0	It	prefix	nsg_l2_vpl
1531	10	1	was	prefix	nsg_l2_vpl
1532	10	2	the	prefix	nsg_l2_vpl
1533	10	3	coach	nsg	nsg_l2_vpl
1534	10	4	who	who	nsg_l2_vpl
1535	10	5	I	level2	nsg_l2_vpl
1536	10	6	think	level2	nsg_l2_vpl
1537	10	7	you	level2	nsg_l2_vpl
1538	10	8	said	level2	nsg_l2_vpl
1539	10	9	were	vpl	nsg_l2_vpl
1540	10	10	upset	continuation	nsg_l2_vpl
1541	10	12	.	End	nsg_l2_vpl
1542	10	13	<eos>	End	nsg_l2_vpl
1543	11	0	It	prefix	nsg_l2_vpl
1544	11	1	was	prefix	nsg_l2_vpl
1545	11	2	the	prefix	nsg_l2_vpl
1546	11	3	customer	nsg	nsg_l2_vpl
1547	11	4	who	who	nsg_l2_vpl
1548	11	5	I	level2	nsg_l2_vpl
1549	11	6	think	level2	nsg_l2_vpl
1550	11	7	you	level2	nsg_l2_vpl
1551	11	8	said	level2	nsg_l2_vpl
1552	11	9	were	vpl	nsg_l2_vpl
1553	11	10	upset	continuation	nsg_l2_vpl
1554	11	12	.	End	nsg_l2_vpl
1555	11	13	<eos>	End	nsg_l2_vpl
1556	12	0	It	prefix	nsg_l2_vpl
1557	12	1	was	prefix	nsg_l2_vpl
1558	12	2	the	prefix	nsg_l2_vpl
1559	12	3	officer	nsg	nsg_l2_vpl
1560	12	4	who	who	nsg_l2_vpl
1561	12	5	I	level2	nsg_l2_vpl
1562	12	6	think	level2	nsg_l2_vpl
1563	12	7	you	level2	nsg_l2_vpl
1564	12	8	said	level2	nsg_l2_vpl
1565	12	9	were	vpl	nsg_l2_vpl
1566	12	10	angry	continuation	nsg_l2_vpl
1567	12	12	.	End	nsg_l2_vpl
1568	12	13	<eos>	End	nsg_l2_vpl
1569	13	0	It	prefix	nsg_l2_vpl
1570	13	1	was	prefix	nsg_l2_vpl
1571	13	2	the	prefix	nsg_l2_vpl
1572	13	3	fireman	nsg	nsg_l2_vpl
1573	13	4	who	who	nsg_l2_vpl
1574	13	5	I	level2	nsg_l2_vpl
1575	13	6	think	level2	nsg_l2_vpl
1576	13	7	you	level2	nsg_l2_vpl
1577	13	8	said	level2	nsg_l2_vpl
1578	13	9	were	vpl	nsg_l2_vpl
1579	13	10	angry	continuation	nsg_l2_vpl
1580	13	12	.	End	nsg_l2_vpl
1581	13	13	<eos>	End	nsg_l2_vpl
1582	14	0	It	prefix	nsg_l2_vpl
1583	14	1	was	prefix	nsg_l2_vpl
1584	14	2	the	prefix	nsg_l2_vpl
1585	14	3	mouse	nsg	nsg_l2_vpl
1586	14	4	who	who	nsg_l2_vpl
1587	14	5	I	level2	nsg_l2_vpl
1588	14	6	think	level2	nsg_l2_vpl
1589	14	7	you	level2	nsg_l2_vpl
1590	14	8	said	level2	nsg_l2_vpl
1591	14	9	were	vpl	nsg_l2_vpl
1592	14	10	sick	continuation	nsg_l2_vpl
1593	14	12	.	End	nsg_l2_vpl
1594	14	13	<eos>	End	nsg_l2_vpl
1595	15	0	It	prefix	nsg_l2_vpl
1596	15	1	was	prefix	nsg_l2_vpl
1597	15	2	the	prefix	nsg_l2_vpl
1598	15	3	author	nsg	nsg_l2_vpl
1599	15	4	who	who	nsg_l2_vpl
1600	15	5	I	level2	nsg_l2_vpl
1601	15	6	think	level2	nsg_l2_vpl
1602	15	7	you	level2	nsg_l2_vpl
1603	15	8	said	level2	nsg_l2_vpl
1604	15	9	were	vpl	nsg_l2_vpl
1605	15	10	upset	continuation	nsg_l2_vpl
1606	15	12	.	End	nsg_l2_vpl
1607	15	13	<eos>	End	nsg_l2_vpl
1608	16	0	It	prefix	nsg_l2_vpl
1609	16	1	was	prefix	nsg_l2_vpl
1610	16	2	the	prefix	nsg_l2_vpl
1611	16	3	nurse	nsg	nsg_l2_vpl
1612	16	4	who	who	nsg_l2_vpl
1613	16	5	I	level2	nsg_l2_vpl
1614	16	6	think	level2	nsg_l2_vpl
1615	16	7	you	level2	nsg_l2_vpl
1616	16	8	said	level2	nsg_l2_vpl
1617	16	9	were	vpl	nsg_l2_vpl
1618	16	10	upset	continuation	nsg_l2_vpl
1619	16	12	.	End	nsg_l2_vpl
1620	16	13	<eos>	End	nsg_l2_vpl
1621	17	0	It	prefix	nsg_l2_vpl
1622	17	1	was	prefix	nsg_l2_vpl
1623	17	2	the	prefix	nsg_l2_vpl
1624	17	3	instructor	nsg	nsg_l2_vpl
1625	17	4	who	who	nsg_l2_vpl
1626	17	5	I	level2	nsg_l2_vpl
1627	17	6	think	level2	nsg_l2_vpl
1628	17	7	you	level2	nsg_l2_vpl
1629	17	8	said	level2	nsg_l2_vpl
1630	17	9	were	vpl	nsg_l2_vpl
1631	17	10	upset	continuation	nsg_l2_vpl
1632	17	12	.	End	nsg_l2_vpl
1633	17	13	<eos>	End	nsg_l2_vpl
1634	18	0	It	prefix	nsg_l2_vpl
1635	18	1	was	prefix	nsg_l2_vpl
1636	18	2	the	prefix	nsg_l2_vpl
1637	18	3	teenager	nsg	nsg_l2_vpl
1638	18	4	who	who	nsg_l2_vpl
1639	18	5	I	level2	nsg_l2_vpl
1640	18	6	think	level2	nsg_l2_vpl
1641	18	7	you	level2	nsg_l2_vpl
1642	18	8	said	level2	nsg_l2_vpl
1643	18	9	were	vpl	nsg_l2_vpl
1644	18	10	upset	continuation	nsg_l2_vpl
1645	18	12	.	End	nsg_l2_vpl
1646	18	13	<eos>	End	nsg_l2_vpl
1647	19	0	It	prefix	nsg_l2_vpl
1648	19	1	was	prefix	nsg_l2_vpl
1649	19	2	the	prefix	nsg_l2_vpl
1650	19	3	grandparent	nsg	nsg_l2_vpl
1651	19	4	who	who	nsg_l2_vpl
1652	19	5	I	level2	nsg_l2_vpl
1653	19	6	think	level2	nsg_l2_vpl
1654	19	7	you	level2	nsg_l2_vpl
1655	19	8	said	level2	nsg_l2_vpl
1656	19	9	were	vpl	nsg_l2_vpl
1657	19	10	upset	continuation	nsg_l2_vpl
1658	19	12	.	End	nsg_l2_vpl
1659	19	13	<eos>	End	nsg_l2_vpl
1660	0	0	It	prefix	nsg_l2_vsg
1661	0	1	was	prefix	nsg_l2_vsg
1662	0	2	the	prefix	nsg_l2_vsg
1663	0	3	boy	nsg	nsg_l2_vsg
1664	0	4	who	who	nsg_l2_vsg
1665	0	5	I	level2	nsg_l2_vsg
1666	0	6	think	level2	nsg_l2_vsg
1667	0	7	you	level2	nsg_l2_vsg
1668	0	8	said	level2	nsg_l2_vsg
1669	0	9	was	vsg	nsg_l2_vsg
1670	0	10	lost	continuation	nsg_l2_vsg
1671	0	12	.	End	nsg_l2_vsg
1672	0	13	<eos>	End	nsg_l2_vsg
1673	1	0	It	prefix	nsg_l2_vsg
1674	1	1	was	prefix	nsg_l2_vsg
1675	1	2	the	prefix	nsg_l2_vsg
1676	1	3	girl	nsg	nsg_l2_vsg
1677	1	4	who	who	nsg_l2_vsg
1678	1	5	I	level2	nsg_l2_vsg
1679	1	6	think	level2	nsg_l2_vsg
1680	1	7	you	level2	nsg_l2_vsg
1681	1	8	said	level2	nsg_l2_vsg
1682	1	9	was	vsg	nsg_l2_vsg
1683	1	10	lost	continuation	nsg_l2_vsg
1684	1	12	.	End	nsg_l2_vsg
1685	1	13	<eos>	End	nsg_l2_vsg
1686	2	0	It	prefix	nsg_l2_vsg
1687	2	1	was	prefix	nsg_l2_vsg
1688	2	2	the	prefix	nsg_l2_vsg
1689	2	3	dog	nsg	nsg_l2_vsg
1690	2	4	who	who	nsg_l2_vsg
1691	2	5	I	level2	nsg_l2_vsg
1692	2	6	think	level2	nsg_l2_vsg
1693	2	7	you	level2	nsg_l2_vsg
1694	2	8	said	level2	nsg_l2_vsg
1695	2	9	was	vsg	nsg_l2_vsg
1696	2	10	lost	continuation	nsg_l2_vsg
1697	2	12	.	End	nsg_l2_vsg
1698	2	13	<eos>	End	nsg_l2_vsg
1699	3	0	It	prefix	nsg_l2_vsg
1700	3	1	was	prefix	nsg_l2_vsg
1701	3	2	the	prefix	nsg_l2_vsg
1702	3	3	cat	nsg	nsg_l2_vsg
1703	3	4	who	who	nsg_l2_vsg
1704	3	5	I	level2	nsg_l2_vsg
1705	3	6	think	level2	nsg_l2_vsg
1706	3	7	you	level2	nsg_l2_vsg
1707	3	8	said	level2	nsg_l2_vsg
1708	3	9	was	vsg	nsg_l2_vsg
1709	3	10	lost	continuation	nsg_l2_vsg
1710	3	12	.	End	nsg_l2_vsg
1711	3	13	<eos>	End	nsg_l2_vsg
1712	4	0	It	prefix	nsg_l2_vsg
1713	4	1	was	prefix	nsg_l2_vsg
1714	4	2	the	prefix	nsg_l2_vsg
1715	4	3	man	nsg	nsg_l2_vsg
1716	4	4	who	who	nsg_l2_vsg
1717	4	5	I	level2	nsg_l2_vsg
1718	4	6	think	level2	nsg_l2_vsg
1719	4	7	you	level2	nsg_l2_vsg
1720	4	8	said	level2	nsg_l2_vsg
1721	4	9	was	vsg	nsg_l2_vsg
1722	4	10	lost	continuation	nsg_l2_vsg
1723	4	12	.	End	nsg_l2_vsg
1724	4	13	<eos>	End	nsg_l2_vsg
1725	5	0	It	prefix	nsg_l2_vsg
1726	5	1	was	prefix	nsg_l2_vsg
1727	5	2	the	prefix	nsg_l2_vsg
1728	5	3	woman	nsg	nsg_l2_vsg
1729	5	4	who	who	nsg_l2_vsg
1730	5	5	I	level2	nsg_l2_vsg
1731	5	6	think	level2	nsg_l2_vsg
1732	5	7	you	level2	nsg_l2_vsg
1733	5	8	said	level2	nsg_l2_vsg
1734	5	9	was	vsg	nsg_l2_vsg
1735	5	10	lost	continuation	nsg_l2_vsg
1736	5	12	.	End	nsg_l2_vsg
1737	5	13	<eos>	End	nsg_l2_vsg
1738	6	0	It	prefix	nsg_l2_vsg
1739	6	1	was	prefix	nsg_l2_vsg
1740	6	2	the	prefix	nsg_l2_vsg
1741	6	3	neighbor	nsg	nsg_l2_vsg
1742	6	4	who	who	nsg_l2_vsg
1743	6	5	I	level2	nsg_l2_vsg
1744	6	6	think	level2	nsg_l2_vsg
1745	6	7	you	level2	nsg_l2_vsg
1746	6	8	said	level2	nsg_l2_vsg
1747	6	9	was	vsg	nsg_l2_vsg
1748	6	10	angry	continuation	nsg_l2_vsg
1749	6	12	.	End	nsg_l2_vsg
1750	6	13	<eos>	End	nsg_l2_vsg
1751	7	0	It	prefix	nsg_l2_vsg
1752	7	1	was	prefix	nsg_l2_vsg
1753	7	2	the	prefix	nsg_l2_vsg
1754	7	3	teacher	nsg	nsg_l2_vsg
1755	7	4	who	who	nsg_l2_vsg
1756	7	5	I	level2	nsg_l2_vsg
1757	7	6	think	level2	nsg_l2_vsg
1758	7	7	you	level2	nsg_l2_vsg
1759	7	8	said	level2	nsg_l2_vsg
1760	7	9	was	vsg	nsg_l2_vsg
1761	7	10	sick	continuation	nsg_l2_vsg
1762	7	12	.	End	nsg_l2_vsg
1763	7	13	<eos>	End	nsg_l2_vsg
1764	8	0	It	prefix	nsg_l2_vsg
1765	8	1	was	prefix	nsg_l2_vsg
1766	8	2	the	prefix	nsg_l2_vsg
1767	8	3	lawyer	nsg	nsg_l2_vsg
1768	8	4	who	who	nsg_l2_vsg
1769	8	5	I	level2	nsg_l2_vsg
1770	8	6	think	level2	nsg_l2_vsg
1771	8	7	you	level2	nsg_l2_vsg
1772	8	8	said	level2	nsg_l2_vsg
1773	8	9	was	vsg	nsg_l2_vsg
1774	8	10	upset	continuation	nsg_l2_vsg
1775	8	12	.	End	nsg_l2_vsg
1776	8	13	<eos>	End	nsg_l2_vsg
1777	9	0	It	prefix	nsg_l2_vsg
1778	9	1	was	prefix	nsg_l2_vsg
1779	9	2	the	prefix	nsg_l2_vsg
1780	9	3	reporter	nsg	nsg_l2_vsg
1781	9	4	who	who	nsg_l2_vsg
1782	9	5	I	level2	nsg_l2_vsg
1783	9	6	think	level2	nsg_l2_vsg
1784	9	7	you	level2	nsg_l2_vsg
1785	9	8	said	level2	nsg_l2_vsg
1786	9	9	was	vsg	nsg_l2_vsg
1787	9	10	upset	continuation	nsg_l2_vsg
1788	9	12	.	End	nsg_l2_vsg
1789	9	13	<eos>	End	nsg_l2_vsg
1790	10	0	It	prefix	nsg_l2_vsg
1791	10	1	was	prefix	nsg_l2_vsg
1792	10	2	the	prefix	nsg_l2_vsg
1793	10	3	coach	nsg	nsg_l2_vsg
1794	10	4	who	who	nsg_l2_vsg
1795	10	5	I	level2	nsg_l2_vsg
1796	10	6	think	level2	nsg_l2_vsg
1797	10	7	you	level2	nsg_l2_vsg
1798	10	8	said	level2	nsg_l2_vsg
1799	10	9	was	vsg	nsg_l2_vsg
1800	10	10	upset	continuation	nsg_l2_vsg
1801	10	12	.	End	nsg_l2_vsg
1802	10	13	<eos>	End	nsg_l2_vsg
1803	11	0	It	prefix	nsg_l2_vsg
1804	11	1	was	prefix	nsg_l2_vsg
1805	11	2	the	prefix	nsg_l2_vsg
1806	11	3	customer	nsg	nsg_l2_vsg
1807	11	4	who	who	nsg_l2_vsg
1808	11	5	I	level2	nsg_l2_vsg
1809	11	6	think	level2	nsg_l2_vsg
1810	11	7	you	level2	nsg_l2_vsg
1811	11	8	said	level2	nsg_l2_vsg
1812	11	9	was	vsg	nsg_l2_vsg
1813	11	10	upset	continuation	nsg_l2_vsg
1814	11	12	.	End	nsg_l2_vsg
1815	11	13	<eos>	End	nsg_l2_vsg
1816	12	0	It	prefix	nsg_l2_vsg
1817	12	1	was	prefix	nsg_l2_vsg
1818	12	2	the	prefix	nsg_l2_vsg
1819	12	3	officer	nsg	nsg_l2_vsg
1820	12	4	who	who	nsg_l2_vsg
1821	12	5	I	level2	nsg_l2_vsg
1822	12	6	think	level2	nsg_l2_vsg
1823	12	7	you	level2	nsg_l2_vsg
1824	12	8	said	level2	nsg_l2_vsg
1825	12	9	was	vsg	nsg_l2_vsg
1826	12	10	angry	continuation	nsg_l2_vsg
1827	12	12	.	End	nsg_l2_vsg
1828	12	13	<eos>	End	nsg_l2_vsg
1829	13	0	It	prefix	nsg_l2_vsg
1830	13	1	was	prefix	nsg_l2_vsg
1831	13	2	the	prefix	nsg_l2_vsg
1832	13	3	fireman	nsg	nsg_l2_vsg
1833	13	4	who	who	nsg_l2_vsg
1834	13	5	I	level2	nsg_l2_vsg
1835	13	6	think	level2	nsg_l2_vsg
1836	13	7	you	level2	nsg_l2_vsg
1837	13	8	said	level2	nsg_l2_vsg
1838	13	9	was	vsg	nsg_l2_vsg
1839	13	10	angry	continuation	nsg_l2_vsg
1840	13	12	.	End	nsg_l2_vsg
1841	13	13	<eos>	End	nsg_l2_vsg
1842	14	0	It	prefix	nsg_l2_vsg
1843	14	1	was	prefix	nsg_l2_vsg
1844	14	2	the	prefix	nsg_l2_vsg
1845	14	3	mouse	nsg	nsg_l2_vsg
1846	14	4	who	who	nsg_l2_vsg
1847	14	5	I	level2	nsg_l2_vsg
1848	14	6	think	level2	nsg_l2_vsg
1849	14	7	you	level2	nsg_l2_vsg
1850	14	8	said	level2	nsg_l2_vsg
1851	14	9	was	vsg	nsg_l2_vsg
1852	14	10	sick	continuation	nsg_l2_vsg
